order,original_index,x,y,dx,dy,slope,angle_deg,radius
1296,1296,5874.3,9522.3,-1824.822987,3470.604045,-1.901885317,117.735127,3921.105886
1297,1297,5864.4,9521.5,-1834.722987,3469.804045,-1.891186882,117.868474,3925.015739
1298,1298,5854.4,9520.6,-1844.722987,3468.904045,-1.88044713,118.003528,3928.905468
1299,1299,5844.4,9519.8,-1854.722987,3468.104045,-1.869877103,118.137627,3932.905164
1300,1300,5834.5,9519.0,-1864.622987,3467.304045,-1.859520166,118.27017,3936.878996
1301,1301,5824.5,9518.2,-1874.622987,3466.504045,-1.849173978,118.403725,3940.92142
1302,1302,5814.5,9517.4,-1884.622987,3465.704045,-1.838937586,118.537005,3944.985213
1303,1303,5804.6,9516.6,-1894.522987,3464.904045,-1.828905782,118.668737,3949.022334
1304,1304,5794.6,9515.8,-1904.522987,3464.104045,-1.81888277,118.801469,3953.128463
1305,1305,5784.6,9515.0,-1914.522987,3463.304045,-1.808964462,118.933925,3957.255763
1306,1306,5774.7,9514.2,-1924.422987,3462.504045,-1.799242718,119.064841,3961.355588
1307,1307,5764.7,9513.4,-1934.422987,3461.704045,-1.789527972,119.196746,3965.524832
1308,1308,5754.7,9512.6,-1944.422987,3460.904045,-1.779913151,119.328373,3969.715048
1309,1309,5744.8,9511.8,-1954.322987,3460.104045,-1.770487309,119.458467,3973.876991
1310,1310,5734.8,9511.0,-1964.322987,3459.304045,-1.761066825,119.58954,3978.108756
1311,1311,5724.8,9510.2,-1974.322987,3458.504045,-1.751741771,119.720335,3982.361296
1312,1312,5714.9,9509.5,-1984.222987,3457.804045,-1.74264892,119.848887,3986.671504
1313,1313,5704.9,9508.8,-1994.222987,3457.104045,-1.733559421,119.978405,3991.051704
1314,1314,5694.9,9508.3,-2004.222987,3456.604045,-1.724660414,120.106199,3995.625271
1315,1315,5684.9,9507.8,-2014.222987,3456.104045,-1.715849768,120.233701,4000.218671
1316,1316,5674.9,9507.5,-2024.222987,3455.804045,-1.707224979,120.359463,4005.004407
1317,1317,5664.9,9506.9,-2034.222987,3455.204045,-1.698537509,120.4871,4009.550867
1318,1318,5654.9,9506.2,-2044.222987,3454.504045,-1.689886117,120.615173,4014.031118
1319,1319,5645.0,9505.3,-2054.122987,3453.604045,-1.681303441,120.743193,4018.308369
1320,1320,5635.1,9504.1,-2064.022987,3452.404045,-1.67265775,120.873132,4022.348143
1321,1321,5625.2,9502.7,-2073.922987,3451.004045,-1.663998165,121.004276,4026.237136
1322,1322,5615.3,9501.1,-2083.822987,3449.404045,-1.655324885,121.136637,4029.975994
1323,1323,5605.4,9499.4,-2093.722987,3447.704045,-1.646685864,121.269488,4033.650844
1324,1324,5595.6,9497.6,-2103.522987,3445.904045,-1.638158493,121.401625,4037.209884
1325,1325,5585.8,9495.7,-2113.322987,3444.004045,-1.62966289,121.534271,4040.705125
1326,1326,5576.0,9493.7,-2123.122987,3442.004045,-1.621198615,121.66743,4044.136875
1327,1327,5566.2,9491.7,-2132.922987,3440.004045,-1.612812121,121.800362,4047.590431
1328,1328,5556.4,9489.7,-2142.722987,3438.004045,-1.60450234,121.933067,4051.065738
1329,1329,5546.6,9487.7,-2152.522987,3436.004045,-1.596268224,122.065544,4054.562739
1330,1330,5536.8,9485.7,-2162.322987,3434.004045,-1.588108745,122.197792,4058.08138
1331,1331,5527.0,9483.7,-2172.122987,3432.004045,-1.580022893,122.329811,4061.621602
1332,1332,5517.2,9481.6,-2181.922987,3429.904045,-1.571963844,122.462355,4065.098976
1333,1333,5507.5,9479.2,-2191.622987,3427.504045,-1.563911342,122.595761,4068.291447
1334,1334,5497.8,9476.7,-2201.322987,3425.004045,-1.555884378,122.729718,4071.421816
1335,1335,5488.2,9474.1,-2210.922987,3422.404045,-1.547952627,122.86305,4074.436145
1336,1336,5478.6,9471.2,-2220.522987,3419.504045,-1.539954356,122.998481,4077.220898
1337,1337,5469.0,9468.4,-2230.122987,3416.704045,-1.532069785,123.132958,4080.112139
1338,1338,5459.4,9465.6,-2239.722987,3413.904045,-1.524252805,123.267244,4083.025825
1339,1339,5449.8,9462.9,-2249.322987,3411.204045,-1.516547008,123.400566,4086.045391
1340,1340,5440.1,9460.3,-2259.022987,3408.604045,-1.508884179,123.534084,4089.225647
1341,1341,5430.5,9457.7,-2268.622987,3406.004045,-1.501353052,123.666229,4092.372639
1342,1342,5420.8,9455.2,-2278.322987,3403.504045,-1.493863717,123.798554,4095.680092
1343,1343,5411.0,9452.9,-2288.122987,3401.204045,-1.486460328,123.930264,4099.231118
1344,1344,5401.3,9450.7,-2297.822987,3399.004045,-1.479227976,124.059807,4102.830606
1345,1345,5391.5,9448.5,-2307.622987,3396.804045,-1.471992637,124.190276,4106.507223
1346,1346,5381.7,9446.5,-2317.422987,3394.804045,-1.464904795,124.318939,4110.370276
1347,1347,5372.0,9444.4,-2327.122987,3392.704045,-1.457896323,124.446999,4114.114988
1348,1348,5362.2,9442.1,-2336.922987,3390.404045,-1.450798364,124.57755,4117.772291
1349,1349,5352.5,9439.6,-2346.622987,3387.904045,-1.443735983,124.70831,4121.229581
1350,1350,5342.9,9436.9,-2356.222987,3385.204045,-1.436707843,124.839296,4124.487022
1351,1351,5333.3,9434.1,-2365.822987,3382.404045,-1.429694472,124.970871,4127.68404
1352,1352,5323.7,9431.3,-2375.422987,3379.604045,-1.422737788,125.102241,4130.902791
1353,1353,5314.1,9428.6,-2385.022987,3376.904045,-1.415879035,125.232606,4134.224907
1354,1354,5304.5,9425.9,-2394.622987,3374.204045,-1.409075276,125.362762,4137.568391
1355,1355,5294.8,9423.2,-2404.322987,3371.504045,-1.402267526,125.493833,4140.991252
1356,1356,5285.2,9420.6,-2413.922987,3368.904045,-1.395613722,125.622758,4144.458789
1357,1357,5275.5,9418.1,-2423.622987,3366.404045,-1.388996582,125.751781,4148.086858
1358,1358,5265.8,9415.7,-2433.322987,3364.004045,-1.382473294,125.879768,4151.816949
1359,1359,5256.0,9413.5,-2443.122987,3361.804045,-1.376027348,126.00702,4155.788297
1360,1360,5246.3,9411.3,-2452.822987,3359.604045,-1.369688748,126.132916,4159.721138
1361,1361,5236.5,9409.3,-2462.622987,3357.604045,-1.363425934,126.258055,4163.894439
1362,1362,5226.7,9407.2,-2472.422987,3355.504045,-1.357172322,126.383758,4168.007057
1363,1363,5217.0,9404.9,-2482.122987,3353.204045,-1.350941941,126.509743,4171.919449
1364,1364,5207.3,9402.4,-2491.822987,3350.704045,-1.344679804,126.637129,4175.691487
1365,1365,5197.6,9399.8,-2501.522987,3348.104045,-1.338426256,126.765105,4179.404019
1366,1366,5188.1,9396.9,-2511.022987,3345.204045,-1.332207655,126.893129,4182.777372
1367,1367,5178.6,9393.8,-2520.522987,3342.104045,-1.325956582,127.022594,4186.011894
1368,1368,5169.2,9390.4,-2529.922987,3338.704045,-1.319686039,127.153247,4188.968253
1369,1369,5159.8,9386.8,-2539.322987,3335.104045,-1.313383159,127.285371,4191.787235
1370,1370,5150.6,9382.9,-2548.522987,3331.204045,-1.307111634,127.417637,4194.268685
1371,1371,5141.5,9378.9,-2557.622987,3327.204045,-1.30089699,127.549495,4196.632233
1372,1372,5132.3,9374.9,-2566.822987,3323.204045,-1.294675972,127.682284,4199.07911
1373,1373,5123.1,9370.9,-2576.022987,3319.204045,-1.288499389,127.814917,4201.548515
1374,1374,5113.9,9367.0,-2585.222987,3315.304045,-1.282405449,127.946556,4204.119266
1375,1375,5104.7,9363.2,-2594.422987,3311.504045,-1.276393272,128.077194,4206.7909
1376,1376,5095.4,9359.4,-2603.722987,3307.704045,-1.270374791,128.208734,4209.546228
1377,1377,5086.2,9355.6,-2612.922987,3303.904045,-1.264447541,128.339035,4212.261682
1378,1378,5076.9,9351.8,-2622.222987,3300.104045,-1.258513888,128.470231,4215.061103
1379,1379,5067.7,9347.9,-2631.422987,3296.204045,-1.252631774,128.601039,4217.742055
1380,1380,5058.5,9344.0,-2640.622987,3292.304045,-1.246790648,128.73168,4220.444963
1381,1381,5049.3,9340.1,-2649.822987,3288.404045,-1.240990082,128.862152,4223.169784
1382,1382,5040.1,9336.1,-2659.022987,3284.404045,-1.235192047,128.993309,4225.838754
1383,1383,5030.9,9332.2,-2668.222987,3280.504045,-1.229471473,129.123445,4228.607418
1384,1384,5021.7,9328.3,-2677.422987,3276.604045,-1.223790212,129.25341,4231.397868
1385,1385,5012.5,9324.4,-2686.622987,3272.704045,-1.218147861,129.383203,4234.210061
1386,1386,5003.3,9320.4,-2695.822987,3268.704045,-1.212506927,129.513683,4236.966806
1387,1387,4994.1,9316.5,-2705.022987,3264.804045,-1.206941331,129.643131,4239.822498
1388,1388,4984.9,9312.6,-2714.222987,3260.904045,-1.201413466,129.772403,4242.699803
1389,1389,4975.7,9308.7,-2723.422987,3257.004045,-1.195922947,129.9015,4245.598676
1390,1390,4966.5,9304.7,-2732.622987,3253.004045,-1.190432804,130.031288,4248.442504
1391,1391,4957.3,9300.8,-2741.822987,3249.104045,-1.185015977,130.160032,4251.384526
1392,1392,4948.1,9297.0,-2751.022987,3245.304045,-1.17967173,130.287726,4254.424264
1393,1393,4938.8,9293.2,-2760.322987,3241.504045,-1.174320564,130.416262,4257.549937
1394,1394,4929.6,9289.4,-2769.522987,3237.704045,-1.169047544,130.543587,4260.632002
1395,1395,4920.3,9285.8,-2778.822987,3234.104045,-1.163839532,130.669995,4263.951943
1396,1396,4910.9,9282.1,-2788.222987,3230.404045,-1.158588843,130.798099,4267.282241
1397,1397,4901.7,9278.4,-2797.422987,3226.704045,-1.153455899,130.923976,4270.502823
1398,1398,4892.4,9274.6,-2806.722987,3222.904045,-1.148280062,131.051554,4273.734247
1399,1399,4883.2,9270.7,-2815.922987,3219.004045,-1.143143495,131.178812,4276.84572
1400,1400,4874.1,9266.5,-2825.022987,3214.804045,-1.137974473,131.30753,4279.686896
1401,1401,4865.1,9262.1,-2834.022987,3210.404045,-1.132808047,131.436844,4282.333526
1402,1402,4856.1,9257.9,-2843.022987,3206.204045,-1.127744679,131.564223,4285.151582
1403,1403,4847.0,9253.7,-2852.122987,3202.004045,-1.122673903,131.692432,4288.057304
1404,1404,4837.9,9249.7,-2861.222987,3198.004045,-1.117705282,131.818687,4291.133516
1405,1405,4828.7,9245.8,-2870.422987,3194.104045,-1.112764237,131.94486,4294.371756
1406,1406,4819.4,9242.0,-2879.722987,3190.304045,-1.107851019,132.070939,4297.772025
1407,1407,4810.2,9238.1,-2888.922987,3186.404045,-1.102972997,132.196726,4301.051821
1408,1408,4801.1,9233.9,-2898.022987,3182.204045,-1.098060319,132.324025,4304.063175
1409,1409,4792.1,9229.6,-2907.022987,3177.904045,-1.093181602,132.451062,4306.954465
1410,1410,4783.2,9225.0,-2915.922987,3173.304045,-1.08826744,132.579648,4309.578335
1411,1411,4774.5,9220.1,-2924.622987,3168.404045,-1.083354696,132.708827,4311.867787
1412,1412,4765.8,9215.1,-2933.322987,3163.404045,-1.078437001,132.838771,4314.105805
1413,1413,4757.1,9210.2,-2942.022987,3158.504045,-1.073582382,132.967676,4316.439164
1414,1414,4748.4,9205.2,-2950.722987,3153.504045,-1.068722499,133.097347,4318.721328
1415,1415,4739.7,9200.3,-2959.422987,3148.604045,-1.063924981,133.225972,4321.098454
1416,1416,4731.0,9195.3,-2968.122987,3143.604045,-1.059121896,133.355365,4323.424622
1417,1417,4722.4,9190.4,-2976.722987,3138.704045,-1.054415899,133.482745,4325.776557
1418,1418,4713.7,9185.4,-2985.422987,3133.704045,-1.049668358,133.611858,4328.146422
1419,1419,4705.1,9180.4,-2994.022987,3128.704045,-1.044983308,133.739873,4330.469103
1420,1420,4696.4,9175.3,-3002.722987,3123.604045,-1.040257146,133.86962,4332.810585
1421,1421,4687.8,9170.3,-3011.322987,3118.604045,-1.035625889,133.997358,4335.176735
1422,1422,4679.1,9165.2,-3020.022987,3113.504045,-1.030953757,134.126823,4337.562251
1423,1423,4670.5,9160.2,-3028.622987,3108.504045,-1.026375372,134.254278,4339.971728
1424,1424,4661.9,9155.2,-3037.222987,3103.504045,-1.021822915,134.381592,4342.402656
1425,1425,4653.2,9150.1,-3045.922987,3098.404045,-1.017229936,134.510627,4344.853792
1426,1426,4644.6,9145.1,-3054.522987,3093.404045,-1.012729012,134.637652,4347.32783
1427,1427,4635.9,9140.1,-3063.222987,3088.404045,-1.008220446,134.765467,4349.893633
1428,1428,4627.3,9135.1,-3071.822987,3083.404045,-1.003770093,134.892198,4352.410478
1429,1429,4618.6,9130.1,-3080.522987,3078.404045,-0.999312149,135.019712,4355.019327
1430,1430,4609.9,9125.1,-3089.222987,3073.404045,-0.994879314,135.147073,4357.649721
1431,1431,4601.2,9120.2,-3097.922987,3068.504045,-0.990503656,135.273346,4360.371992
1432,1432,4592.5,9115.3,-3106.622987,3063.604045,-0.986152507,135.399461,4363.115415
1433,1433,4583.8,9110.3,-3115.322987,3058.604045,-0.98179356,135.526353,4365.809893
1434,1434,4575.1,9105.4,-3124.022987,3053.704045,-0.977490901,135.65215,4368.595657
1435,1435,4566.4,9100.4,-3132.722987,3048.704045,-0.97318022,135.778725,4371.332711
1436,1436,4557.8,9095.4,-3141.322987,3043.704045,-0.968924258,135.90423,4374.019253
1437,1437,4549.5,9089.9,-3149.622987,3038.204045,-0.964624674,136.031565,4376.163706
1438,1438,4541.5,9083.8,-3157.622987,3032.104045,-0.960248914,136.161718,4377.697782
1439,1439,4533.9,9077.4,-3165.222987,3025.704045,-0.955921291,136.291001,4378.757989
1440,1440,4526.5,9070.6,-3172.622987,3018.904045,-0.951548311,136.422208,4379.419853
1441,1441,4519.4,9063.6,-3179.722987,3011.904045,-0.94722215,136.552575,4379.749337
1442,1442,4512.2,9056.7,-3186.922987,3005.004045,-0.942917058,136.682867,4380.242851
1443,1443,4504.8,9050.0,-3194.322987,2998.304045,-0.938635216,136.813012,4381.041713
1444,1444,4497.3,9043.3,-3201.822987,2991.604045,-0.934343984,136.944002,4381.936239
1445,1445,4489.7,9036.8,-3209.422987,2985.104045,-0.930106146,137.073914,4383.063092
1446,1446,4481.9,9030.5,-3217.222987,2978.804045,-0.925892939,137.203616,4384.495101
1447,1447,4474.3,9024.1,-3224.822987,2972.404045,-0.921726265,137.332422,4385.734728
1448,1448,4466.8,9017.4,-3232.322987,2965.704045,-0.917514759,137.463159,4386.720002
1449,1449,4459.4,9010.7,-3239.722987,2959.004045,-0.913350943,137.592956,4387.654268
1450,1450,4452.3,9003.7,-3246.822987,2952.004045,-0.909197716,137.722961,4388.187256
1451,1451,4445.3,8996.5,-3253.822987,2944.804045,-0.905028964,137.853993,4388.534481
1452,1452,4438.2,8989.5,-3260.922987,2937.804045,-0.900911815,137.983937,4389.112819
1453,1453,4430.9,8982.7,-3268.222987,2931.004045,-0.89681887,138.113646,4389.996151
1454,1454,4423.4,8976.0,-3275.722987,2924.304045,-0.892720189,138.244067,4391.117766
1455,1455,4415.8,8969.6,-3283.322987,2917.904045,-0.88870454,138.372362,4392.536153
1456,1456,4408.0,8963.3,-3291.122987,2911.604045,-0.88468406,138.501324,4394.192603
1457,1457,4400.3,8956.9,-3298.822987,2905.204045,-0.880678975,138.630306,4395.73016
1458,1458,4392.8,8950.3,-3306.322987,2898.604045,-0.876685084,138.759438,4397.007744
1459,1459,4385.5,8943.5,-3313.622987,2891.804045,-0.872701589,138.888745,4398.025459
1460,1460,4378.4,8936.4,-3320.722987,2884.704045,-0.868697587,139.019232,4398.717834
1461,1461,4371.6,8929.1,-3327.522987,2877.404045,-0.864728525,139.149093,4399.075274
1462,1462,4364.7,8921.9,-3334.422987,2870.204045,-0.860779828,139.278794,4399.596336
1463,1463,4357.7,8914.8,-3341.422987,2863.104045,-0.856851724,139.408323,4400.28094
1464,1464,4350.5,8907.7,-3348.622987,2856.004045,-0.8528891,139.5395,4401.140195
1465,1465,4343.3,8900.8,-3355.822987,2849.104045,-0.849003078,139.668641,4402.151949
1466,1466,4335.9,8894.0,-3363.222987,2842.304045,-0.845113172,139.798407,4403.403359
1467,1467,4328.5,8887.3,-3370.622987,2835.604045,-0.841270013,139.927104,4404.74172
1468,1468,4321.1,8880.7,-3378.022987,2829.004045,-0.837473296,140.054725,4406.166496
1469,1469,4313.6,8874.1,-3385.522987,2822.404045,-0.833668552,140.183096,4407.689927
1470,1470,4306.0,8867.5,-3393.122987,2815.804045,-0.82985617,140.312207,4409.312421
1471,1471,4298.4,8861.1,-3400.722987,2809.404045,-0.826119639,140.439219,4411.084665
1472,1472,4290.9,8854.5,-3408.222987,2802.804045,-0.82236522,140.56731,4412.674296
1473,1473,4283.5,8847.7,-3415.622987,2796.004045,-0.818592701,140.696494,4414.081899
1474,1474,4276.2,8840.9,-3422.922987,2789.204045,-0.814860298,140.824776,4415.434404
1475,1475,4268.9,8834.0,-3430.222987,2782.304045,-0.811114629,140.953986,4416.746035
1476,1476,4261.8,8827.0,-3437.322987,2775.304045,-0.807402754,141.082498,4417.861684
1477,1477,4255.0,8819.7,-3444.122987,2768.004045,-0.803689083,141.21154,4418.577774
1478,1478,4248.5,8812.1,-3450.622987,2760.404045,-0.799972659,141.341147,4418.894601
1479,1479,4242.4,8804.1,-3456.722987,2752.404045,-0.796246635,141.471561,4418.671954
1480,1480,4237.0,8795.7,-3462.122987,2744.004045,-0.792578443,141.600415,4417.675155
1481,1481,4232.2,8787.0,-3466.922987,2735.304045,-0.788971678,141.72756,4416.043842
1482,1482,4227.5,8778.2,-3471.622987,2726.504045,-0.785368704,141.855018,4414.293881
1483,1483,4222.6,8769.5,-3476.522987,2717.804045,-0.781759262,141.983153,4412.784938
1484,1484,4217.5,8760.8,-3481.622987,2709.104045,-0.77811528,142.11297,4411.455922
1485,1485,4212.3,8752.3,-3486.822987,2700.604045,-0.774517105,142.241605,4410.351092
1486,1486,4206.9,8743.9,-3492.222987,2692.204045,-0.77091413,142.370863,4409.487953
1487,1487,4201.4,8735.5,-3497.722987,2683.804045,-0.767300342,142.500961,4408.726601
1488,1488,4195.9,8727.1,-3503.222987,2675.404045,-0.763697902,142.631104,4407.987988
1489,1489,4190.4,8718.8,-3508.722987,2667.104045,-0.760135256,142.760254,4407.332639
1490,1490,4184.8,8710.5,-3514.322987,2658.804045,-0.756562233,142.890227,4406.779437
1491,1491,4179.2,8702.3,-3519.922987,2650.604045,-0.753028988,143.019193,4406.309072
1492,1492,4173.7,8693.9,-3525.422987,2642.204045,-0.749471498,143.149487,4405.661069
1493,1493,4168.2,8685.5,-3530.922987,2633.804045,-0.74592509,143.279819,4405.035855
1494,1494,4162.9,8677.0,-3536.222987,2625.304045,-0.742403422,143.409681,4404.213249
1495,1495,4157.7,8668.5,-3541.422987,2616.804045,-0.738913159,143.538817,4403.332849
1496,1496,4152.5,8660.0,-3546.622987,2608.304045,-0.73543313,143.668005,4402.474827
1497,1497,4147.3,8651.4,-3551.822987,2599.704045,-0.731935137,143.798292,4401.580131
1498,1498,4142.0,8642.9,-3557.122987,2591.204045,-0.728455006,143.928346,4400.847912
1499,1499,4136.8,8634.4,-3562.322987,2582.704045,-0.725005581,144.057679,4400.057414
1500,1500,4131.4,8626.0,-3567.722987,2574.304045,-0.721553791,144.187525,4399.510044
1501,1501,4126.0,8617.6,-3573.122987,2565.904045,-0.718112434,144.317403,4398.985275
1502,1502,4120.6,8609.1,-3578.522987,2557.404045,-0.714653519,144.44837,4398.42497
1503,1503,4115.2,8600.7,-3583.922987,2549.004045,-0.71123293,144.578309,4397.945611
1504,1504,4109.9,8592.3,-3589.222987,2540.604045,-0.707842353,144.707523,4397.407255
1505,1505,4104.5,8583.9,-3594.622987,2532.204045,-0.704442178,144.837519,4396.973021
1506,1506,4099.1,8575.4,-3600.022987,2523.704045,-0.701024425,144.968606,4396.504022
1507,1507,4093.7,8567.0,-3605.422987,2515.304045,-0.697644647,145.098652,4396.115257
1508,1508,4088.3,8558.6,-3610.822987,2506.904045,-0.694274977,145.22872,4395.749144
1509,1509,4082.9,8550.2,-3616.222987,2498.504045,-0.690915371,145.358809,4395.405687
1510,1510,4077.5,8541.8,-3621.622987,2490.104045,-0.687565783,145.488918,4395.084893
1511,1511,4072.1,8533.3,-3627.022987,2481.604045,-0.684198599,145.620121,4394.730297
1512,1512,4066.7,8524.9,-3632.422987,2473.204045,-0.680868956,145.750267,4394.455029
1513,1513,4061.2,8516.6,-3637.922987,2464.904045,-0.677558061,145.88008,4394.341317
1514,1514,4055.6,8508.3,-3643.522987,2456.604045,-0.674238657,146.010628,4394.333077
1515,1515,4049.9,8500.0,-3649.222987,2448.304045,-0.670911055,146.141903,4394.430692
1516,1516,4044.2,8491.8,-3654.922987,2440.104045,-0.667621193,146.272087,4394.606898
1517,1517,4039.2,8483.2,-3659.922987,2431.504045,-0.664359347,146.401553,4394.001387
1518,1518,4034.9,8474.2,-3664.222987,2422.504045,-0.661123533,146.530371,4392.613794
1519,1519,4031.5,8464.8,-3667.622987,2413.104045,-0.657947683,146.657176,4390.2767
1520,1520,4028.9,8455.2,-3670.222987,2403.504045,-0.654865945,146.780576,4387.182293
1521,1521,4027.1,8445.3,-3672.022987,2393.604045,-0.651848873,146.901726,4383.274249
1522,1522,4025.5,8435.4,-3673.622987,2383.704045,-0.648870081,147.021667,4379.218061
1523,1523,4024.0,8425.6,-3675.122987,2373.904045,-0.645938668,147.140019,4375.151356
1524,1524,4022.6,8415.7,-3676.522987,2364.004045,-0.642999936,147.258985,4370.965156
1525,1525,4021.3,8405.8,-3677.822987,2354.104045,-0.640080845,147.377471,4366.713613
1526,1526,4020.0,8395.8,-3679.122987,2344.104045,-0.637136637,147.497295,4362.427045
1527,1527,4018.7,8385.9,-3680.422987,2334.204045,-0.634221679,147.616244,4358.213153
1528,1528,4017.3,8376.0,-3681.822987,2324.304045,-0.631291633,147.736125,4354.10264
1529,1529,4015.9,8366.1,-3683.222987,2314.404045,-0.628363814,147.856232,4350.011225
1530,1530,4014.4,8356.2,-3684.722987,2304.504045,-0.625421247,147.977264,4346.023744
1531,1531,4012.9,8346.3,-3686.222987,2294.604045,-0.622481074,148.098518,4342.055692
1532,1532,4011.4,8336.5,-3687.722987,2284.804045,-0.619570411,148.21887,4338.159789
1533,1533,4009.8,8326.6,-3689.322987,2274.904045,-0.616618294,148.341257,4334.315692
1534,1534,4008.3,8316.7,-3690.822987,2265.004045,-0.613685363,148.463169,4330.406176
1535,1535,4006.8,8306.8,-3692.322987,2255.104045,-0.610754816,148.5853,4326.5163
1536,1536,4005.2,8296.9,-3693.922987,2245.204045,-0.607810194,148.708339,4322.731571
1537,1537,4003.7,8287.1,-3695.422987,2235.404045,-0.60491155,148.829772,4318.933004
1538,1538,4002.2,8277.2,-3696.922987,2225.504045,-0.601988208,148.952555,4315.102296
1539,1539,4000.6,8267.3,-3698.522987,2215.604045,-0.599051041,149.076239,4311.377224
1540,1540,3999.1,8257.4,-3700.022987,2205.704045,-0.596132525,149.199455,4307.586382
1541,1541,3997.5,8247.5,-3701.622987,2195.804045,-0.593200348,149.323567,4303.901502
1542,1542,3996.0,8237.6,-3703.122987,2185.904045,-0.590286645,149.447214,4300.150736
1543,1543,3994.5,8227.8,-3704.622987,2176.104045,-0.587402295,149.569926,4296.470678
1544,1544,3992.9,8217.9,-3706.222987,2166.204045,-0.584477527,149.694674,4292.846235
1545,1545,3991.4,8208.0,-3707.722987,2156.304045,-0.581570968,149.81896,4289.155731
1546,1546,3989.9,8198.1,-3709.222987,2146.404045,-0.578666759,149.94346,4285.485444
1547,1547,3988.3,8188.2,-3710.822987,2136.504045,-0.575749383,150.068841,4281.922089
1548,1548,3986.8,8178.4,-3712.322987,2126.704045,-0.572876889,150.192602,4278.342209
1549,1549,3985.3,8168.5,-3713.822987,2116.804045,-0.56997979,150.317734,4274.732804
1550,1550,3983.7,8158.6,-3715.422987,2106.904045,-0.567069766,150.443739,4271.230809
1551,1551,3982.2,8148.7,-3716.922987,2097.004045,-0.564177427,150.56929,4267.662411
1552,1552,3980.6,8138.8,-3718.522987,2087.104045,-0.561272326,150.695708,4264.201742
1553,1553,3979.1,8129.0,-3720.022987,2077.304045,-0.558411615,150.820502,4260.723309
1554,1554,3977.6,8119.1,-3721.522987,2067.404045,-0.55552634,150.946675,4257.216559
1555,1555,3976.0,8109.2,-3723.122987,2057.504045,-0.552628547,151.073707,4253.818011
1556,1556,3974.5,8099.3,-3724.622987,2047.604045,-0.549748002,151.200293,4250.352776
1557,1557,3973.1,8089.4,-3726.022987,2037.704045,-0.546884454,151.326437,4246.820584
1558,1558,3971.7,8079.5,-3727.422987,2027.804045,-0.544023056,151.45279,4243.309012
1559,1559,3970.4,8069.6,-3728.722987,2017.904045,-0.541178321,151.578709,4239.730162
1560,1560,3969.2,8059.7,-3729.922987,2008.004045,-0.538350001,151.704199,4236.083773
1561,1561,3968.2,8049.7,-3730.922987,1998.004045,-0.535525405,151.829819,4232.234221
1562,1562,3967.9,8039.7,-3731.222987,1988.004045,-0.532802261,151.951208,4227.787254
1563,1563,3968.5,8029.8,-3730.622987,1978.104045,-0.53023424,152.065934,4222.610979
1564,1564,3969.9,8019.9,-3729.222987,1968.204045,-0.527778589,152.175867,4216.744153
1565,1565,3972.2,8010.1,-3726.922987,1958.404045,-0.525474782,152.279206,4210.142676
1566,1566,3975.5,8000.7,-3723.622987,1949.004045,-0.523416053,152.371718,4202.854377
1567,1567,3978.8,7991.3,-3720.322987,1939.604045,-0.521353671,152.464551,4195.577073
1568,1568,3982.1,7981.8,-3717.022987,1930.104045,-0.519260723,152.55892,4188.264737
1569,1569,3985.4,7972.4,-3713.722987,1920.704045,-0.517190984,152.652402,4181.009741
1570,1570,3988.7,7963.0,-3710.422987,1911.304045,-0.515117563,152.746209,4173.765913
1571,1571,3992.1,7953.5,-3707.022987,1901.804045,-0.513027314,152.840937,4166.398691
1572,1572,3995.3,7944.1,-3703.822987,1892.404045,-0.510932637,152.936028,4159.266496
1573,1573,3998.6,7934.6,-3700.522987,1882.904045,-0.508821065,153.032049,4152.011322
1574,1574,4001.8,7925.1,-3697.322987,1873.404045,-0.506692018,153.129031,4144.857053
1575,1575,4004.9,7915.7,-3694.222987,1864.004045,-0.504572694,153.225736,4137.849025
1576,1576,4008.0,7906.1,-3691.122987,1854.404045,-0.502395626,153.325247,4130.763037
1577,1577,4011.1,7896.6,-3688.022987,1844.904045,-0.500242014,153.423857,4123.734289
1578,1578,4014.2,7887.1,-3684.922987,1835.404045,-0.498084777,153.522803,4116.717798
1579,1579,4017.2,7877.6,-3681.922987,1825.904045,-0.495910439,153.622707,4109.803215
1580,1580,4020.2,7868.0,-3678.922987,1816.304045,-0.493705373,153.724199,4102.856898
1581,1581,4023.1,7858.5,-3676.022987,1806.804045,-0.491510541,153.825397,4096.057355
1582,1582,4026.1,7848.9,-3673.022987,1797.204045,-0.489298339,153.927574,4089.136858
1583,1583,4029.0,7839.4,-3670.122987,1787.704045,-0.487096496,154.029449,4082.363101
1584,1584,4032.0,7829.8,-3667.122987,1778.104045,-0.484877124,154.132315,4075.468684
1585,1585,4034.9,7820.3,-3664.222987,1768.604045,-0.482668236,154.234872,4068.720974
1586,1586,4037.9,7810.7,-3661.222987,1759.004045,-0.480441659,154.338431,4061.852901
1587,1587,4040.8,7801.2,-3658.322987,1749.504045,-0.478225693,154.441675,4055.1315
1588,1588,4043.8,7791.6,-3655.322987,1739.904045,-0.475991876,154.545931,4048.290037
1589,1589,4046.7,7782.0,-3652.422987,1730.304045,-0.473741418,154.651147,4041.552395
1590,1590,4049.7,7772.5,-3649.422987,1720.804045,-0.471527705,154.754824,4034.780626
1591,1591,4052.6,7762.9,-3646.522987,1711.204045,-0.469270056,154.860741,4028.070156
1592,1592,4055.6,7753.4,-3643.522987,1701.704045,-0.467049076,154.965117,4021.325206
