order,original_index,x,y,dx,dy,slope,angle_deg,radius
1284,1284,5993.9,9532.0,-1762.637573,3373.434359,-1.913855923,117.587309,3806.172696
1285,1285,5984.0,9531.1,-1772.537573,3372.534359,-1.902658883,117.725531,3809.970794
1286,1286,5974.0,9530.3,-1782.537573,3371.734359,-1.891536207,117.864102,3813.926164
1287,1287,5964.0,9529.5,-1792.537573,3370.934359,-1.88053763,118.002385,3817.903797
1288,1288,5954.1,9528.7,-1802.437573,3370.134359,-1.869764817,118.139057,3821.85646
1289,1289,5944.1,9527.9,-1812.437573,3369.334359,-1.859007123,118.276766,3825.878197
1290,1290,5934.1,9527.1,-1822.437573,3368.534359,-1.848367488,118.414184,3829.921988
1291,1291,5924.2,9526.3,-1832.337573,3367.734359,-1.837944279,118.549999,3833.93997
1292,1292,5914.2,9525.5,-1842.337573,3366.934359,-1.827533894,118.686838,3838.027451
1293,1293,5904.2,9524.7,-1852.337573,3366.134359,-1.817235912,118.823386,3842.136776
1294,1294,5894.3,9523.9,-1862.237573,3365.334359,-1.807145559,118.958337,3846.219459
1295,1295,5884.3,9523.1,-1872.237573,3364.534359,-1.797065932,119.094302,3850.372058
1296,1296,5874.3,9522.3,-1882.237573,3363.734359,-1.787093408,119.229973,3854.546292
1297,1297,5864.4,9521.5,-1892.137573,3362.934359,-1.777320216,119.364056,3858.693056
1298,1298,5854.4,9520.6,-1902.137573,3362.034359,-1.767503259,119.499872,3862.82311
1299,1299,5844.4,9519.8,-1912.137573,3361.234359,-1.75784128,119.634664,3867.061742
1300,1300,5834.5,9519.0,-1922.037573,3360.434359,-1.748370795,119.767875,3871.27208
1301,1301,5824.5,9518.2,-1932.037573,3359.634359,-1.738907362,119.902078,3875.553149
1302,1302,5814.5,9517.4,-1942.037573,3358.834359,-1.729541388,120.035984,3879.855434
1303,1303,5804.6,9516.6,-1951.937573,3358.034359,-1.720359506,120.168317,3884.128608
1304,1304,5794.6,9515.8,-1961.937573,3357.234359,-1.71118307,120.301631,3888.472911
1305,1305,5784.6,9515.0,-1971.937573,3356.434359,-1.702099704,120.434647,3892.838219
1306,1306,5774.7,9514.2,-1981.837573,3355.634359,-1.693193431,120.566098,3897.173606
1307,1307,5764.7,9513.4,-1991.837573,3354.834359,-1.684291131,120.698519,3901.580512
1308,1308,5754.7,9512.6,-2001.837573,3354.034359,-1.675477773,120.83064,3906.008212
1309,1309,5744.8,9511.8,-2011.737573,3353.234359,-1.666834882,120.961205,3910.405187
1310,1310,5734.8,9511.0,-2021.737573,3352.434359,-1.658194616,121.09273,3914.874065
1311,1311,5724.8,9510.2,-2031.737573,3351.634359,-1.649639404,121.223954,3919.363525
1312,1312,5714.9,9509.5,-2041.637573,3350.934359,-1.64129736,121.35287,3923.906862
1313,1313,5704.9,9508.8,-2051.637573,3350.234359,-1.632956231,121.482731,3928.52224
1314,1314,5694.9,9508.3,-2061.637573,3349.734359,-1.62479303,121.61076,3933.328077
1315,1315,5684.9,9507.8,-2071.637573,3349.234359,-1.616708638,121.738475,3938.153505
1316,1316,5674.9,9507.5,-2081.637573,3348.934359,-1.608797998,121.864343,3943.168311
1317,1317,5664.9,9506.9,-2091.637573,3348.334359,-1.600819569,121.992198,3947.947659
1318,1318,5654.9,9506.2,-2101.637573,3347.634359,-1.592869485,122.120513,3952.661925
1319,1319,5645.0,9505.3,-2111.537573,3346.734359,-1.584975045,122.248842,3957.17346
1320,1320,5635.1,9504.1,-2121.437573,3345.534359,-1.577012872,122.379202,3961.451442
1321,1321,5625.2,9502.7,-2131.337573,3344.134359,-1.569030829,122.510833,3965.581226
1322,1322,5615.3,9501.1,-2141.237573,3342.534359,-1.561029192,122.643747,3969.563488
1323,1323,5605.4,9499.4,-2151.137573,3340.834359,-1.553054719,122.777174,3973.48299
1324,1324,5595.6,9497.6,-2160.937573,3339.034359,-1.545178538,122.909911,3977.285713
1325,1325,5585.8,9495.7,-2170.737573,3337.134359,-1.537327405,123.043178,3981.025916
1326,1326,5576.0,9493.7,-2180.537573,3335.134359,-1.529500982,123.176981,3984.703916
1327,1327,5566.2,9491.7,-2190.337573,3333.134359,-1.521744593,123.310536,3988.403608
1328,1328,5556.4,9489.7,-2200.137573,3331.134359,-1.514057303,123.443844,3992.12493
1329,1329,5546.6,9487.7,-2209.937573,3329.134359,-1.506438191,123.576902,3995.867823
1330,1330,5536.8,9485.7,-2219.737573,3327.134359,-1.498886355,123.709711,3999.632225
1331,1331,5527.0,9483.7,-2229.537573,3325.134359,-1.491400907,123.842269,4003.418077
1332,1332,5517.2,9481.6,-2239.337573,3323.034359,-1.483936321,123.975375,4007.142388
1333,1333,5507.5,9479.2,-2249.037573,3320.634359,-1.476469046,124.109453,4010.583817
1334,1334,5497.8,9476.7,-2258.737573,3318.134359,-1.469021633,124.244104,4013.964505
1335,1335,5488.2,9474.1,-2268.337573,3315.534359,-1.461658264,124.378156,4017.228327
1336,1336,5478.6,9471.2,-2277.937573,3312.634359,-1.45422526,124.514412,4020.266905
1337,1337,5469.0,9468.4,-2287.537573,3309.834359,-1.446898358,124.649652,4023.410448
1338,1338,5459.4,9465.6,-2297.137573,3307.034359,-1.439632697,124.78468,4026.576372
1339,1339,5449.8,9462.9,-2306.737573,3304.334359,-1.432470862,124.918681,4029.846621
1340,1340,5440.1,9460.3,-2316.437573,3301.734359,-1.425350028,125.052811,4033.278171
1341,1341,5430.5,9457.7,-2326.037573,3299.134359,-1.418349556,125.185552,4036.674165
1342,1342,5420.8,9455.2,-2335.737573,3296.634359,-1.411389018,125.318406,4040.231195
1343,1343,5411.0,9452.9,-2345.537573,3294.334359,-1.404511442,125.450537,4044.030833
1344,1344,5401.3,9450.7,-2355.237573,3292.134359,-1.397792901,125.580445,4047.87508
1345,1345,5391.5,9448.5,-2365.037573,3289.934359,-1.391070652,125.711253,4051.798466
1346,1346,5381.7,9446.5,-2374.837573,3287.934359,-1.3844881,125.840153,4055.905059
1347,1347,5372.0,9444.4,-2384.537573,3285.834359,-1.377975502,125.968479,4059.892471
1348,1348,5362.2,9442.1,-2394.337573,3283.534359,-1.371374862,126.099352,4063.797522
1349,1349,5352.5,9439.6,-2404.037573,3281.034359,-1.364801614,126.230503,4067.503303
1350,1350,5342.9,9436.9,-2413.637573,3278.334359,-1.358254609,126.361949,4071.01001
1351,1351,5333.3,9434.1,-2423.237573,3275.534359,-1.351718212,126.494005,4074.457715
1352,1352,5323.7,9431.3,-2432.837573,3272.734359,-1.3452334,126.625837,4077.927028
1353,1353,5314.1,9428.6,-2442.437573,3270.034359,-1.338840507,126.756604,4081.49801
1354,1354,5304.5,9425.9,-2452.037573,3267.334359,-1.332497673,126.887141,4085.090216
1355,1355,5294.8,9423.2,-2461.737573,3264.634359,-1.326150437,127.018568,4088.763796
1356,1356,5285.2,9420.6,-2471.337573,3262.034359,-1.319946896,127.147796,4092.478169
1357,1357,5275.5,9418.1,-2481.037573,3259.534359,-1.313778717,127.277055,4096.353461
1358,1358,5265.8,9415.7,-2490.737573,3257.134359,-1.307698729,127.405221,4100.328998
1359,1359,5256.0,9413.5,-2500.537573,3254.934359,-1.301693841,127.532543,4104.544535
1360,1360,5246.3,9411.3,-2510.237573,3252.734359,-1.295787456,127.6585,4108.719202
1361,1361,5236.5,9409.3,-2520.037573,3250.734359,-1.289954719,127.783595,4113.13302
1362,1362,5226.7,9407.2,-2529.837573,3248.634359,-1.284127643,127.909275,4117.487504
1363,1363,5217.0,9404.9,-2539.537573,3246.334359,-1.278317121,128.035308,4121.642616
1364,1364,5207.3,9402.4,-2549.237573,3243.834359,-1.272472363,128.162802,4125.660378
1365,1365,5197.6,9399.8,-2558.937573,3241.234359,-1.266632838,128.290907,4129.62004
1366,1366,5188.1,9396.9,-2568.437573,3238.334359,-1.260818792,128.419179,4133.240979
1367,1367,5178.6,9393.8,-2577.937573,3235.234359,-1.254970017,128.548951,4136.72618
1368,1368,5169.2,9390.4,-2587.337573,3231.834359,-1.24909652,128.680018,4139.935874
1369,1369,5159.8,9386.8,-2596.737573,3228.234359,-1.243188527,128.812616,4143.011357
1370,1370,5150.6,9382.9,-2605.937573,3224.334359,-1.237302993,128.945472,4145.749956
1371,1371,5141.5,9378.9,-2615.037573,3220.334359,-1.231467721,129.07795,4148.370149
1372,1372,5132.3,9374.9,-2624.237573,3216.334359,-1.225626213,129.21133,4151.07571
1373,1373,5123.1,9370.9,-2633.437573,3212.334359,-1.219825521,129.344536,4153.803737
1374,1374,5113.9,9367.0,-2642.637573,3208.434359,-1.214103058,129.47669,4156.631374
1375,1375,5104.7,9363.2,-2651.837573,3204.634359,-1.208458011,129.607785,4159.558136
1376,1376,5095.4,9359.4,-2661.137573,3200.834359,-1.202806796,129.739753,4162.570573
1377,1377,5086.2,9355.6,-2670.337573,3197.034359,-1.197239777,129.870474,4165.540955
1378,1378,5076.9,9351.8,-2679.637573,3193.234359,-1.191666512,130.002062,4168.59727
1379,1379,5067.7,9347.9,-2688.837573,3189.334359,-1.186138721,130.13329,4171.534628
1380,1380,5058.5,9344.0,-2698.037573,3185.434359,-1.180648628,130.264334,4174.493838
1381,1381,5049.3,9340.1,-2707.237573,3181.534359,-1.175195849,130.395191,4177.474854
1382,1382,5040.1,9336.1,-2716.437573,3177.534359,-1.169743193,130.526752,4180.401619
1383,1383,5030.9,9332.2,-2725.637573,3173.634359,-1.164364034,130.657235,4183.426254
1384,1384,5021.7,9328.3,-2734.837573,3169.734359,-1.159021066,130.787529,4186.472556
1385,1385,5012.5,9324.4,-2744.037573,3165.834359,-1.153713925,130.917633,4189.540475
1386,1386,5003.3,9320.4,-2753.237573,3161.834359,-1.148405931,131.048443,4192.554549
1387,1387,4994.1,9316.5,-2762.437573,3157.934359,-1.143169493,131.178166,4195.665711
1388,1388,4984.9,9312.6,-2771.637573,3154.034359,-1.137967817,131.307696,4198.798349
1389,1389,4975.7,9308.7,-2780.837573,3150.134359,-1.13280056,131.437032,4201.952414
1390,1390,4966.5,9304.7,-2790.037573,3146.134359,-1.127631538,131.567077,4205.053039
1391,1391,4957.3,9300.8,-2799.237573,3142.234359,-1.122532217,131.696024,4208.249964
1392,1392,4948.1,9297.0,-2808.437573,3138.434359,-1.117501913,131.823868,4211.54269
1393,1393,4938.8,9293.2,-2817.737573,3134.634359,-1.112464975,131.952522,4214.923202
1394,1394,4929.6,9289.4,-2826.937573,3130.834359,-1.107500353,132.079961,4218.257914
1395,1395,4920.3,9285.8,-2836.237573,3127.234359,-1.102599581,132.20638,4221.828787
1396,1396,4910.9,9282.1,-2845.637573,3123.534359,-1.097657126,132.334501,4225.4136
1397,1397,4901.7,9278.4,-2854.837573,3119.834359,-1.09282377,132.460404,4228.884486
1398,1398,4892.4,9274.6,-2864.137573,3116.034359,-1.087948564,132.588013,4232.369805
1399,1399,4883.2,9270.7,-2873.337573,3112.134359,-1.083107808,132.715335,4235.734774
1400,1400,4874.1,9266.5,-2882.437573,3107.934359,-1.078231282,132.844221,4238.832663
1401,1401,4865.1,9262.1,-2891.437573,3103.534359,-1.073353403,132.973771,4241.737469
1402,1402,4856.1,9257.9,-2900.437573,3099.334359,-1.068574752,133.101299,4244.809959
1403,1403,4847.0,9253.7,-2909.537573,3095.134359,-1.063789101,133.229624,4247.971939
1404,1404,4837.9,9249.7,-2918.637573,3091.134359,-1.059101818,133.355907,4251.300614
1405,1405,4828.7,9245.8,-2927.837573,3087.234359,-1.054441813,133.482042,4254.791281
1406,1406,4819.4,9242.0,-2937.137573,3083.434359,-1.049809307,133.608016,4258.443914
1407,1407,4810.2,9238.1,-2946.337573,3079.534359,-1.045207578,133.733732,4261.975711
1408,1408,4801.1,9233.9,-2955.437573,3075.334359,-1.040568201,133.861062,4265.242393
1409,1409,4792.1,9229.6,-2964.437573,3071.034359,-1.035958519,133.988163,4268.388708
1410,1410,4783.2,9225.0,-2973.337573,3066.434359,-1.031310534,134.116915,4271.271005
1411,1411,4774.5,9220.1,-2982.037573,3061.534359,-1.026658546,134.246378,4273.820389
1412,1412,4765.8,9215.1,-2990.737573,3056.534359,-1.022000187,134.376623,4276.320091
1413,1413,4757.1,9210.2,-2999.437573,3051.634359,-1.017402191,134.505777,4278.913182
1414,1414,4748.4,9205.2,-3008.137573,3046.634359,-1.012797548,134.635713,4281.456829
1415,1415,4739.7,9200.3,-3016.837573,3041.734359,-1.008252611,134.764553,4284.093469
1416,1416,4731.0,9195.3,-3025.537573,3036.734359,-1.003700759,134.894177,4286.680904
1417,1417,4722.4,9190.4,-3034.137573,3031.834359,-0.9992409,135.021755,4289.290197
1418,1418,4713.7,9185.4,-3042.837573,3026.834359,-0.994740694,135.151065,4291.921101
1419,1419,4705.1,9180.4,-3051.437573,3021.834359,-0.990298601,135.279277,4294.502783
1420,1420,4696.4,9175.3,-3060.137573,3016.734359,-0.985816581,135.40922,4297.106952
1421,1421,4687.8,9170.3,-3068.737573,3011.734359,-0.981424539,135.537121,4299.731869
1422,1422,4679.1,9165.2,-3077.437573,3006.634359,-0.976992803,135.666748,4302.379828
1423,1423,4670.5,9160.2,-3086.037573,3001.634359,-0.972649972,135.794333,4305.04782
1424,1424,4661.9,9155.2,-3094.637573,2996.634359,-0.968331279,135.921759,4307.737131
1425,1425,4653.2,9150.1,-3103.337573,2991.534359,-0.963973235,136.050905,4310.450315
1426,1426,4644.6,9145.1,-3111.937573,2986.534359,-0.959702529,136.17801,4313.18246
1427,1427,4635.9,9140.1,-3120.637573,2981.534359,-0.955424746,136.305871,4316.008109
1428,1428,4627.3,9135.1,-3129.237573,2976.534359,-0.951201144,136.432649,4318.782766
1429,1429,4618.6,9130.1,-3137.937573,2971.534359,-0.946970515,136.560175,4321.65115
1430,1430,4609.9,9125.1,-3146.637573,2966.534359,-0.94276328,136.687531,4324.540914
1431,1431,4601.2,9120.2,-3155.337573,2961.634359,-0.938610938,136.813752,4327.520454
1432,1432,4592.5,9115.3,-3164.037573,2956.734359,-0.934481431,136.939798,4330.520966
1433,1433,4583.8,9110.3,-3172.737573,2951.734359,-0.930343053,137.066637,4333.474291
1434,1434,4575.1,9105.4,-3181.437573,2946.834359,-0.92625874,137.192333,4336.516779
1435,1435,4566.4,9100.4,-3190.137573,2941.834359,-0.922165359,137.318823,4339.512315
1436,1436,4557.8,9095.4,-3198.737573,2936.834359,-0.918122944,137.444246,4342.455309
1437,1437,4549.5,9089.9,-3207.037573,2931.334359,-0.91403181,137.571695,4344.860311
1438,1438,4541.5,9083.8,-3215.037573,2925.234359,-0.909860085,137.702191,4346.661092
1439,1439,4533.9,9077.4,-3222.637573,2918.834359,-0.905728396,137.83197,4347.986539
1440,1440,4526.5,9070.6,-3230.037573,2912.034359,-0.901548138,137.963819,4348.917892
1441,1441,4519.4,9063.6,-3237.137573,2905.034359,-0.897408372,138.094932,4349.515409
1442,1442,4512.2,9056.7,-3244.337573,2898.134359,-0.893290015,138.225903,4350.276894
1443,1443,4504.8,9050.0,-3251.737573,2891.434359,-0.889196712,138.35661,4351.343459
1444,1444,4497.3,9043.3,-3259.237573,2884.734359,-0.88509484,138.488124,4352.507539
1445,1445,4489.7,9036.8,-3266.837573,2878.234359,-0.881046056,138.618463,4353.901785
1446,1446,4481.9,9030.5,-3274.637573,2871.934359,-0.877023577,138.748474,4355.600785
1447,1447,4474.3,9024.1,-3282.237573,2865.534359,-0.873042946,138.877644,4357.105765
1448,1448,4466.8,9017.4,-3289.737573,2858.834359,-0.869015931,139.008839,4358.360608
1449,1449,4459.4,9010.7,-3297.137573,2852.134359,-0.865033471,139.139098,4359.562659
1450,1450,4452.3,9003.7,-3304.237573,2845.134359,-0.861056233,139.269699,4360.364143
1451,1451,4445.3,8996.5,-3311.237573,2837.934359,-0.857061536,139.401391,4360.982194
1452,1452,4438.2,8989.5,-3318.337573,2830.934359,-0.853118255,139.5319,4361.829157
1453,1453,4430.9,8982.7,-3325.637573,2824.134359,-0.849200882,139.662055,4362.980649
1454,1454,4423.4,8976.0,-3333.137573,2817.434359,-0.845279949,139.792833,4364.371942
1455,1455,4415.8,8969.6,-3340.737573,2811.034359,-0.841441238,139.92136,4366.055623
1456,1456,4408.0,8963.3,-3348.537573,2804.734359,-0.837599787,140.050466,4367.978789
1457,1457,4400.3,8956.9,-3356.237573,2798.334359,-0.833771239,140.179625,4369.783271
1458,1458,4392.8,8950.3,-3363.737573,2791.734359,-0.829950107,140.30902,4371.32831
1459,1459,4385.5,8943.5,-3371.037573,2784.934359,-0.826135663,140.438673,4372.614058
1460,1460,4378.4,8936.4,-3378.137573,2777.834359,-0.822297582,140.569622,4373.577162
1461,1461,4371.6,8929.1,-3384.937573,2770.534359,-0.818489056,140.70005,4374.204271
1462,1462,4364.7,8921.9,-3391.837573,2763.334359,-0.814701264,140.830252,4374.994732
1463,1463,4357.7,8914.8,-3398.837573,2756.234359,-0.810934415,140.960214,4375.948433
1464,1464,4350.5,8907.7,-3406.037573,2749.134359,-0.807135653,141.091764,4377.080268
1465,1465,4343.3,8900.8,-3413.237573,2742.234359,-0.803411512,141.221204,4378.360425
1466,1466,4335.9,8894.0,-3420.637573,2735.434359,-0.799685527,141.35118,4379.881567
1467,1467,4328.5,8887.3,-3428.037573,2728.734359,-0.796004799,141.480042,4381.487511
1468,1468,4321.1,8880.7,-3435.437573,2722.134359,-0.792369036,141.607785,4383.177704
1469,1469,4313.6,8874.1,-3442.937573,2715.534359,-0.788725994,141.736237,4384.968185
1470,1470,4306.0,8867.5,-3450.537573,2708.934359,-0.785076036,141.865391,4386.859344
1471,1471,4298.4,8861.1,-3458.137573,2702.534359,-0.781499955,141.992375,4388.895925
1472,1472,4290.9,8854.5,-3465.637573,2695.934359,-0.777904297,142.1205,4390.752311
1473,1473,4283.5,8847.7,-3473.037573,2689.134359,-0.774288876,142.24978,4392.429121
1474,1474,4276.2,8840.9,-3480.337573,2682.334359,-0.770710974,142.378164,4394.049071
1475,1475,4268.9,8834.0,-3487.637573,2675.434359,-0.767119376,142.507488,4395.6302
1476,1476,4261.8,8827.0,-3494.737573,2668.434359,-0.763557865,142.636172,4397.014059
1477,1477,4255.0,8819.7,-3501.537573,2661.134359,-0.759990234,142.765521,4397.99971
1478,1478,4248.5,8812.1,-3508.037573,2653.534359,-0.756415604,142.89557,4398.587524
1479,1479,4242.4,8804.1,-3514.137573,2645.534359,-0.752826064,143.026613,4398.637849
1480,1480,4237.0,8795.7,-3519.537573,2637.134359,-0.749284332,143.156354,4397.911136
1481,1481,4232.2,8787.0,-3524.337573,2628.434359,-0.745795289,143.284598,4396.546657
1482,1482,4227.5,8778.2,-3529.037573,2619.634359,-0.742308435,143.413189,4395.064319
1483,1483,4222.6,8769.5,-3533.937573,2610.934359,-0.73881734,143.542368,4393.824416
1484,1484,4217.5,8760.8,-3539.037573,2602.234359,-0.735294358,143.673165,4392.767989
1485,1485,4212.3,8752.3,-3544.237573,2593.734359,-0.731817297,143.802689,4391.933276
1486,1486,4206.9,8743.9,-3549.637573,2585.334359,-0.728337557,143.932743,4391.341555
1487,1487,4201.4,8735.5,-3555.137573,2576.934359,-0.724848,144.063597,4390.853431
1488,1488,4195.9,8727.1,-3560.637573,2568.534359,-0.721369223,144.19448,4390.388215
1489,1489,4190.4,8718.8,-3566.137573,2560.234359,-0.717929218,144.324329,4390.004233
1490,1490,4184.8,8710.5,-3571.737573,2551.934359,-0.714479803,144.454959,4389.724167
1491,1491,4179.2,8702.3,-3577.337573,2543.734359,-0.711069142,144.584542,4389.524872
1492,1492,4173.7,8693.9,-3582.837573,2535.334359,-0.707633072,144.715512,4389.150873
1493,1493,4168.2,8685.5,-3588.337573,2526.934359,-0.704207536,144.846505,4388.799812
1494,1494,4162.9,8677.0,-3593.637573,2518.434359,-0.700803659,144.977088,4388.25052
1495,1495,4157.7,8668.5,-3598.837573,2509.934359,-0.697429186,145.106956,4387.642005
1496,1496,4152.5,8660.0,-3604.037573,2501.434359,-0.694064451,145.23686,4387.056038
1497,1497,4147.3,8651.4,-3609.237573,2492.834359,-0.690681705,145.367872,4386.435797
1498,1498,4142.0,8642.9,-3614.537573,2484.334359,-0.687317343,145.498584,4385.977551
1499,1499,4136.8,8634.4,-3619.737573,2475.834359,-0.683981728,145.628585,4385.459596
1500,1500,4131.4,8626.0,-3625.137573,2467.434359,-0.680645716,145.759007,4385.185827
1501,1501,4126.0,8617.6,-3630.537573,2459.034359,-0.677319628,145.889444,4384.934783
1502,1502,4120.6,8609.1,-3635.937573,2450.534359,-0.673975917,146.020979,4384.650577
1503,1503,4115.2,8600.7,-3641.337573,2442.134359,-0.670669585,146.151445,4384.445181
1504,1504,4109.9,8592.3,-3646.637573,2433.734359,-0.667391346,146.281197,4384.179344
1505,1505,4104.5,8583.9,-3652.037573,2425.334359,-0.664104438,146.411687,4384.019296
1506,1506,4099.1,8575.4,-3657.437573,2416.834359,-0.660799894,146.543276,4383.826858
1507,1507,4093.7,8567.0,-3662.837573,2408.434359,-0.657532394,146.673784,4383.712485
1508,1508,4088.3,8558.6,-3668.237573,2400.034359,-0.654274515,146.804299,4383.620857
1509,1509,4082.9,8550.2,-3673.637573,2391.634359,-0.651026214,146.934818,4383.551976
1510,1510,4077.5,8541.8,-3679.037573,2383.234359,-0.647787448,147.06534,4383.505843
1511,1511,4072.1,8533.3,-3684.437573,2374.734359,-0.644531034,147.196963,4383.428282
1512,1512,4066.7,8524.9,-3689.837573,2366.334359,-0.641311253,147.32749,4383.427838
1513,1513,4061.2,8516.6,-3695.337573,2358.034359,-0.638110677,147.457618,4383.588235
1514,1514,4055.6,8508.3,-3700.937573,2349.734359,-0.634902457,147.588436,4383.855663
1515,1515,4049.9,8500.0,-3706.637573,2341.434359,-0.63168689,147.719935,4384.230486
1516,1516,4044.2,8491.8,-3712.337573,2333.234359,-0.628508134,147.850304,4384.681611
1517,1517,4039.2,8483.2,-3717.337573,2324.634359,-0.625349276,147.980228,4384.349842
1518,1518,4034.9,8474.2,-3721.637573,2315.634359,-0.622208454,148.109777,4383.23496
1519,1519,4031.5,8464.8,-3725.037573,2306.234359,-0.619117073,148.237643,4381.166721
1520,1520,4028.9,8455.2,-3727.637573,2296.634359,-0.616109886,148.362367,4378.334302
1521,1521,4027.1,8445.3,-3729.437573,2286.734359,-0.613157967,148.485125,4374.683833
1522,1522,4025.5,8435.4,-3731.037573,2276.834359,-0.610241606,148.606721,4370.882756
1523,1523,4024.0,8425.6,-3732.537573,2267.034359,-0.607370807,148.726726,4367.06784
1524,1524,4022.6,8415.7,-3733.937573,2257.134359,-0.604491724,148.847385,4363.134804
1525,1525,4021.3,8405.8,-3735.237573,2247.234359,-0.601630904,148.967584,4359.135464
1526,1526,4020.0,8395.8,-3736.537573,2237.234359,-0.598745313,149.089132,4355.103973
1527,1527,4018.7,8385.9,-3737.837573,2227.334359,-0.595888482,149.209773,4351.143306
1528,1528,4017.3,8376.0,-3739.237573,2217.434359,-0.593017779,149.331306,4347.287978
1529,1529,4015.9,8366.1,-3740.637573,2207.534359,-0.590149224,149.453053,4343.452244
1530,1530,4014.4,8356.2,-3742.137573,2197.634359,-0.587267121,149.575685,4339.722387
1531,1531,4012.9,8346.3,-3743.637573,2187.734359,-0.584387328,149.698526,4336.012443
1532,1532,4011.4,8336.5,-3745.137573,2177.934359,-0.581536544,149.820434,4332.372735
1533,1533,4009.8,8326.6,-3746.737573,2168.034359,-0.578645906,149.944355,4328.789141
1534,1534,4008.3,8316.7,-3748.237573,2158.134359,-0.575773098,150.06782,4325.139167
1535,1535,4006.8,8306.8,-3749.737573,2148.234359,-0.572902588,150.191493,4321.509311
1536,1536,4005.2,8296.9,-3751.337573,2138.334359,-0.570019178,150.31603,4317.986501
1537,1537,4003.7,8287.1,-3752.837573,2128.534359,-0.567179985,150.43896,4314.446473
1538,1538,4002.2,8277.2,-3754.337573,2118.634359,-0.564316425,150.563249,4310.877192
1539,1539,4000.6,8267.3,-3755.937573,2108.734359,-0.561440205,150.688394,4307.415426
1540,1540,3999.1,8257.4,-3757.437573,2098.834359,-0.558581299,150.813091,4303.886939
1541,1541,3997.5,8247.5,-3759.037573,2088.934359,-0.555709891,150.938639,4300.466281
1542,1542,3996.0,8237.6,-3760.537573,2079.034359,-0.552855627,151.063741,4296.978788
1543,1543,3994.5,8227.8,-3762.037573,2069.234359,-0.550030221,151.187877,4293.560007
1544,1544,3992.9,8217.9,-3763.637573,2059.334359,-0.547165958,151.314022,4290.201136
1545,1545,3991.4,8208.0,-3765.137573,2049.434359,-0.544318586,151.439726,4286.775261
1546,1546,3989.9,8198.1,-3766.637573,2039.534359,-0.541473481,151.56563,4283.370053
1547,1547,3988.3,8188.2,-3768.237573,2029.634359,-0.538616348,151.692368,4280.073602
1548,1548,3986.8,8178.4,-3769.737573,2019.834359,-0.535802379,151.817488,4276.757207
1549,1549,3985.3,8168.5,-3771.237573,2009.934359,-0.532964132,151.943985,4273.414204
1550,1550,3983.7,8158.6,-3772.837573,2000.034359,-0.530114091,152.071307,4270.180417
1551,1551,3982.2,8148.7,-3774.337573,1990.134359,-0.527280435,152.198196,4266.879291
1552,1552,3980.6,8138.8,-3775.937573,1980.234359,-0.524435142,152.325904,4263.687685
1553,1553,3979.1,8129.0,-3777.437573,1970.434359,-0.521632541,152.451989,4260.474878
1554,1554,3977.6,8119.1,-3778.937573,1960.534359,-0.518805702,152.579458,4257.236681
1555,1555,3976.0,8109.2,-3780.537573,1950.634359,-0.515967457,152.707738,4254.108455
1556,1556,3974.5,8099.3,-3782.037573,1940.734359,-0.513145182,152.835592,4250.912615
1557,1557,3973.1,8089.4,-3783.437573,1930.834359,-0.510338633,152.963023,4247.648902
1558,1558,3971.7,8079.5,-3784.837573,1920.934359,-0.50753416,153.09065,4244.406233
1559,1559,3970.4,8069.6,-3786.137573,1911.034359,-0.504745092,153.217863,4241.095383
1560,1560,3969.2,8059.7,-3787.337573,1901.134359,-0.501971193,153.344667,4237.7161
1561,1561,3968.2,8049.7,-3788.337573,1891.134359,-0.499199008,153.471675,4234.134
1562,1562,3967.9,8039.7,-3788.637573,1881.134359,-0.496520008,153.594682,4229.945761
1563,1563,3968.5,8029.8,-3788.037573,1871.234359,-0.493985163,153.711311,4225.0144
1564,1564,3969.9,8019.9,-3786.637573,1861.334359,-0.491553343,153.823422,4219.382621
1565,1565,3972.2,8010.1,-3784.337573,1851.534359,-0.489262473,153.929232,4213.002534
1566,1566,3975.5,8000.7,-3781.037573,1842.134359,-0.487203399,154.024499,4205.912996
1567,1567,3978.8,7991.3,-3777.737573,1832.734359,-0.485140729,154.120087,4198.835124
1568,1568,3982.1,7981.8,-3774.437573,1823.234359,-0.483047957,154.217229,4191.725483
1569,1569,3985.4,7972.4,-3771.137573,1813.834359,-0.48097804,154.313467,4184.671275
1570,1570,3988.7,7963.0,-3767.837573,1804.434359,-0.478904497,154.41003,4177.628913
1571,1571,3992.1,7953.5,-3764.437573,1794.934359,-0.476813421,154.507567,4170.465153
1572,1572,3995.3,7944.1,-3761.237573,1785.534359,-0.474719909,154.605377,4163.537081
1573,1573,3998.6,7934.6,-3757.937573,1776.034359,-0.472608798,154.70417,4156.488043
1574,1574,4001.8,7925.1,-3754.737573,1766.534359,-0.470481445,154.803886,4149.541889
1575,1575,4004.9,7915.7,-3751.637573,1757.134359,-0.468364634,154.90327,4142.741319
1576,1576,4008.0,7906.1,-3748.537573,1747.534359,-0.466190968,155.005492,4135.868745
1577,1577,4011.1,7896.6,-3745.437573,1738.034359,-0.464040403,155.106795,4129.051471
1578,1578,4014.2,7887.1,-3742.337573,1728.534359,-0.461886274,155.208433,4122.247147
1579,1579,4017.2,7877.6,-3739.337573,1719.034359,-0.45971628,155.310988,4115.546697
1580,1580,4020.2,7868.0,-3736.337573,1709.434359,-0.457516037,155.415145,4108.81787
