avg_speed_mps,collision_count,collision_max_impulse,collision_penalty,completed,cte_warning_excess_m,curve_lookahead,curve_max_lat_acc,distance_m,finish_reason,incomplete_penalty,lane_departure_penalty,lane_departure_ticks,lane_intrusion_penalty,lane_intrusion_ticks,max_abs_cte_m,max_speed_mps,mean_abs_cte_m,mission,parking_hold_ticks,rank,rank_key,rank_objective,report,returncode,run,score,sim_time_s,status,steer_speed_gain,stop_violation_penalty,stop_violation_ticks,target_speed_mps,time_limit_excess_s,video_dir,video_dir_deleted
3.8369518009042776,0.0,0.0,0.0,True,0.09751166373997056,3.5,0.8,583.0920763596323,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8475116637399706,4.53153021658549,0.28183759769928995,time_trial,0.0,32,False|False|False|False|152.2500022687018|0.09751166373997056|0.28183759769928995,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run039_time_trial_v4p8_acc0p8_look3p5_steer1p8.json,,39,0.09751166373997056,152.2500022687018,ok,1.8,0.0,0.0,4.8,0.0,,True
3.8413205822583856,0.0,0.0,0.0,True,0.08935850534696643,4.0,0.8,583.1790483215688,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8393585053469664,4.530460766197082,0.2824879342612052,time_trial,0.0,24,False|False|False|False|152.10000226646662|0.08935850534696643|0.2824879342612052,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run040_time_trial_v4p8_acc0p8_look4_steer1p4.json,,40,0.08935850534696643,152.10000226646662,ok,1.4,0.0,0.0,4.8,0.0,,True
3.840041447527371,0.0,0.0,0.0,True,0.10052983049238273,4.0,0.8,583.1765004996859,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8505298304923827,4.539064391660558,0.2821282152338821,time_trial,0.0,29,False|False|False|False|152.15000226721168|0.10052983049238273|0.2821282152338821,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run041_time_trial_v4p8_acc0p8_look4_steer1p6.json,,41,0.10052983049238273,152.15000226721168,ok,1.6,0.0,0.0,4.8,0.0,,True
3.83994806331864,0.0,0.0,0.0,True,0.10081367482409631,4.0,0.8,583.163673174656,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8508136748240963,4.539067475717292,0.28239982943025516,time_trial,0.0,30,False|False|False|False|152.15000226721168|0.10081367482409631|0.28239982943025516,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run042_time_trial_v4p8_acc0p8_look4_steer1p8.json,,42,0.10081367482409631,152.15000226721168,ok,1.8,0.0,0.0,4.8,0.0,,True
3.840535109676198,0.0,0.0,0.0,True,0.08393177777522509,4.5,0.8,583.2476705157826,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8339317777752251,4.540223294315046,0.2810556643950685,time_trial,0.0,26,False|False|False|False|152.15000226721168|0.08393177777522509|0.2810556643950685,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run043_time_trial_v4p8_acc0p8_look4p5_steer1p4.json,,43,0.08393177777522509,152.15000226721168,ok,1.4,0.0,0.0,4.8,0.0,,True
3.840619135431269,0.0,0.0,0.0,True,0.09926667522983224,4.5,0.8,583.2604015220475,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8492666752298322,4.540814463528263,0.2809476908923344,time_trial,0.0,28,False|False|False|False|152.15000226721168|0.09926667522983224|0.2809476908923344,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run044_time_trial_v4p8_acc0p8_look4p5_steer1p6.json,,44,0.09926667522983224,152.15000226721168,ok,1.6,0.0,0.0,4.8,0.0,,True
3.840565389692432,0.0,0.0,0.0,True,0.08385337043709751,4.5,0.8,583.2523730653745,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8338533704370975,4.540224779802604,0.28090886483537536,time_trial,0.0,25,False|False|False|False|152.15000226721168|0.08385337043709751|0.28090886483537536,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run045_time_trial_v4p8_acc0p8_look4p5_steer1p8.json,,45,0.08385337043709751,152.15000226721168,ok,1.8,0.0,0.0,4.8,0.0,,True
3.894938293349364,0.0,0.0,0.0,True,0.09916834942925445,3.5,0.85,583.1534202172829,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8491683494292545,4.540210957521964,0.2813639813604741,time_trial,0.0,8,False|False|False|False|150.00000223517418|0.09916834942925445|0.2813639813604741,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run046_time_trial_v4p8_acc0p85_look3p5_steer1p4.json,,46,0.09916834942925445,150.00000223517418,ok,1.4,0.0,0.0,4.8,0.0,,True
3.8944593202025786,0.0,0.0,0.0,True,0.1003452921277812,3.5,0.85,583.0814056425153,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8503452921277812,4.540037126702615,0.2820321573128624,time_trial,0.0,9,False|False|False|False|150.00000223517418|0.1003452921277812|0.2820321573128624,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run047_time_trial_v4p8_acc0p85_look3p5_steer1p6.json,,47,0.1003452921277812,150.00000223517418,ok,1.6,0.0,0.0,4.8,0.0,,True
3.8946101253745824,0.0,0.0,0.0,True,0.09866242425548655,3.5,0.85,583.1044170710255,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8486624242554865,4.527514883206278,0.2816534880988531,time_trial,0.0,7,False|False|False|False|150.00000223517418|0.09866242425548655|0.2816534880988531,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run048_time_trial_v4p8_acc0p85_look3p5_steer1p8.json,,48,0.09866242425548655,150.00000223517418,ok,1.8,0.0,0.0,4.8,0.0,,True
